Serial Number:,,X002, pH Calibration (LOW):,,745, pH Calibration (HIGH):,,245,
Sample Number,Logged At,Temperature (Celcius),raw pH (ADC),Calibrated pH,Session,Retrieved from bolus at,RSSI (dBm),url,flags
4743,2015-07-23T20:55:50+0100,38.6,315,6.58,521,,,,
4744,2015-07-23T21:10:50+0100,38.6,324,6.53,521,,,,
4745,2015-07-23T21:25:50+0100,38.8,326,6.51,521,,,,
4746,2015-07-23T21:40:50+0100,38.8,325,6.52,521,,,,
4747,2015-07-23T21:55:50+0100,39.1,329,6.5,521,,,,
4748,2015-07-23T22:10:50+0100,39.1,330,6.49,521,,,,
4749,2015-07-23T22:25:50+0100,36.8,321,6.54,521,,,,
4750,2015-07-23T22:40:50+0100,37.8,327,6.51,521,,,,
4751,2015-07-23T22:55:50+0100,38.6,328,6.5,521,,,,
4752,2015-07-23T23:10:50+0100,38.8,330,6.49,521,,,,
4753,2015-07-23T23:25:50+0100,38.8,328,6.5,521,,,,
4754,2015-07-23T23:40:50+0100,39.1,335,6.46,521,,,,
4755,2015-07-23T23:55:50+0100,39.1,337,6.45,521,,,,
4756,2015-07-24T00:10:50+0100,39.1,333,6.47,521,,,,
4757,2015-07-24T00:25:50+0100,39.4,318,6.56,521,,,,
4758,2015-07-24T00:40:50+0100,39.4,293,6.71,521,,,,
4759,2015-07-24T00:55:50+0100,39.4,281,6.78,521,,,,
4760,2015-07-24T01:10:50+0100,39.4,281,6.78,521,,,,
4761,2015-07-24T01:25:50+0100,39.1,315,6.58,521,,,,
4762,2015-07-24T01:40:50+0100,39.1,327,6.51,521,,,,
4763,2015-07-24T01:55:50+0100,39.1,315,6.58,521,,,,
4764,2015-07-24T02:10:50+0100,39.1,312,6.6,521,,,,
4765,2015-07-24T02:25:50+0100,39.1,314,6.59,521,,,,
4766,2015-07-24T02:40:50+0100,39.1,320,6.55,521,,,,
4767,2015-07-24T02:55:50+0100,39.4,321,6.54,521,,,,
4768,2015-07-24T03:10:50+0100,39.4,321,6.54,521,,,,
4769,2015-07-24T03:25:50+0100,39.4,317,6.57,521,,,,
4770,2015-07-24T03:40:50+0100,39.4,320,6.55,521,,,,
4771,2015-07-24T03:55:50+0100,39.1,318,6.56,521,,,,
4772,2015-07-24T04:10:50+0100,39.1,314,6.59,521,,,,
4773,2015-07-24T04:25:50+0100,39.1,307,6.63,521,,,,
4774,2015-07-24T04:40:50+0100,39.1,316,6.57,521,,,,
4775,2015-07-24T04:55:50+0100,39.1,310,6.61,521,,,,
4776,2015-07-24T05:10:50+0100,39.1,298,6.68,521,,,,
4777,2015-07-24T05:25:50+0100,39.1,303,6.65,521,,,,
4778,2015-07-24T05:40:50+0100,39.1,326,6.51,521,,,,
4779,2015-07-24T05:55:50+0100,39.1,321,6.54,521,,,,
4780,2015-07-24T06:10:50+0100,39.1,311,6.6,521,,,,
4781,2015-07-24T06:25:50+0100,39.4,306,6.63,521,,,,
4782,2015-07-24T06:40:50+0100,39.4,309,6.62,521,,,,
4783,2015-07-24T06:55:50+0100,39.1,313,6.59,521,,,,
4784,2015-07-24T07:10:50+0100,39.4,309,6.62,521,,,,
4785,2015-07-24T07:25:50+0100,39.1,314,6.59,521,,,,
4786,2015-07-24T07:40:50+0100,39.1,319,6.56,521,,,,
4787,2015-07-24T07:55:50+0100,39.1,318,6.56,521,,,,
4788,2015-07-24T08:10:50+0100,39.1,326,6.51,521,,,,
4789,2015-07-24T08:25:50+0100,39.1,318,6.56,521,,,,
4790,2015-07-24T08:40:50+0100,39.1,321,6.54,521,,,,
4791,2015-07-24T08:55:50+0100,39.1,327,6.51,521,,,,
4792,2015-07-24T09:10:50+0100,38.8,320,6.55,521,,,,
4793,2015-07-24T09:25:50+0100,38.8,323,6.53,521,,,,
4794,2015-07-24T09:40:50+0100,39.1,323,6.53,521,,,,
4795,2015-07-24T09:55:50+0100,39.1,320,6.55,521,,,,
4796,2015-07-24T10:10:50+0100,39.1,318,6.56,521,,,,
4797,2015-07-24T10:25:50+0100,39.1,325,6.52,521,,,,
4798,2015-07-24T10:40:50+0100,39.1,309,6.62,521,,,,
4799,2015-07-24T10:55:50+0100,39.1,306,6.63,521,,,,
4800,2015-07-24T11:10:50+0100,38.1,330,6.49,521,,,,
4801,2015-07-24T11:25:50+0100,38.3,321,6.54,521,,,,
4802,2015-07-24T11:40:50+0100,38.6,318,6.56,521,,,,
4803,2015-07-24T11:55:50+0100,38.3,318,6.56,521,,,,
4804,2015-07-24T12:10:50+0100,38.6,308,6.62,521,,,,
4805,2015-07-24T12:25:50+0100,38.8,321,6.54,521,,,,
4806,2015-07-24T12:40:50+0100,38.8,318,6.56,521,,,,
4807,2015-07-24T12:55:50+0100,39.1,322,6.54,521,,,,
4808,2015-07-24T13:10:50+0100,39.1,316,6.57,521,,,,
4809,2015-07-24T13:25:50+0100,39.1,317,6.57,521,,,,
4810,2015-07-24T13:40:50+0100,39.1,316,6.57,521,,,,
4811,2015-07-24T13:55:50+0100,39.1,318,6.56,521,,,,
4812,2015-07-24T14:10:50+0100,39.1,328,6.5,521,,,,
4813,2015-07-24T14:25:50+0100,39.1,326,6.51,521,,,,
4814,2015-07-24T14:40:50+0100,36.3,313,6.59,521,,,,
4815,2015-07-24T14:55:50+0100,38.1,330,6.49,521,,,,
4816,2015-07-24T15:10:50+0100,38.6,321,6.54,521,,,,
4817,2015-07-24T15:25:50+0100,38.8,323,6.53,521,,,,
4818,2015-07-24T15:40:50+0100,38.8,332,6.48,521,,,,
4819,2015-07-24T15:55:50+0100,38.1,330,6.49,521,,,,
4820,2015-07-24T16:10:50+0100,38.6,325,6.52,521,,,,
4821,2015-07-24T16:25:50+0100,38.8,324,6.53,521,,,,
4822,2015-07-24T16:40:50+0100,38.8,331,6.48,521,,,,
4823,2015-07-24T16:55:50+0100,38.6,334,6.47,521,,,,
4824,2015-07-24T17:10:50+0100,38.8,329,6.5,521,,,,
4825,2015-07-24T17:25:50+0100,38.8,336,6.45,521,,,,
4826,2015-07-24T17:40:50+0100,39.1,337,6.45,521,,,,
4827,2015-07-24T17:55:50+0100,39.1,325,6.52,521,,,,
4828,2015-07-24T18:10:50+0100,39.1,321,6.54,521,,,,
4829,2015-07-24T18:25:50+0100,39.4,315,6.58,521,,,,
4830,2015-07-24T18:40:50+0100,39.4,325,6.52,521,,,,
4831,2015-07-24T18:55:50+0100,39.4,324,6.53,521,,,,
4832,2015-07-24T19:10:50+0100,39.4,323,6.53,521,,,,
4833,2015-07-24T19:25:50+0100,39.4,324,6.53,521,,,,
4834,2015-07-24T19:40:50+0100,39.4,344,6.41,521,,,,
4835,2015-07-24T19:55:50+0100,38.8,350,6.37,521,,,,
4836,2015-07-24T20:10:50+0100,39.1,353,6.35,521,,,,
4837,2015-07-24T20:25:50+0100,36.1,350,6.37,521,,,,
4838,2015-07-24T20:40:50+0100,37.8,357,6.33,521,,,,
4839,2015-07-24T20:55:50+0100,38.6,346,6.39,521,,,,
4840,2015-07-24T21:10:50+0100,38.6,352,6.36,521,,,,
4841,2015-07-24T21:25:50+0100,38.8,343,6.41,521,,,,
4842,2015-07-24T21:40:50+0100,39.1,347,6.39,521,,,,
4843,2015-07-24T21:55:50+0100,39.1,350,6.37,521,,,,
4844,2015-07-24T22:10:50+0100,37.8,351,6.36,521,,,,
4845,2015-07-24T22:25:50+0100,38.6,349,6.38,521,,,,
4846,2015-07-24T22:40:50+0100,38.8,355,6.34,521,,,,
4847,2015-07-24T22:55:50+0100,39.1,351,6.36,521,,,,
4848,2015-07-24T23:10:50+0100,39.1,348,6.38,521,,,,
4849,2015-07-24T23:25:50+0100,39.1,349,6.38,521,,,,
4850,2015-07-24T23:40:50+0100,39.4,353,6.35,521,,,,
4851,2015-07-24T23:55:50+0100,39.4,343,6.41,521,,,,
4852,2015-07-25T00:10:50+0100,39.4,348,6.38,521,,,,
4853,2015-07-25T00:25:50+0100,39.1,344,6.41,521,,,,
4854,2015-07-25T00:40:50+0100,39.4,328,6.5,521,,,,
4855,2015-07-25T00:55:50+0100,39.4,307,6.63,521,,,,
4856,2015-07-25T01:10:50+0100,39.4,310,6.61,521,,,,
4857,2015-07-25T01:25:50+0100,39.4,323,6.53,521,,,,
4858,2015-07-25T01:40:50+0100,39.4,325,6.52,521,,,,
4859,2015-07-25T01:55:50+0100,39.4,334,6.47,521,,,,
4860,2015-07-25T02:10:50+0100,39.4,318,6.56,521,,,,
4861,2015-07-25T02:25:50+0100,39.4,323,6.53,521,,,,
4862,2015-07-25T02:40:50+0100,39.4,317,6.57,521,,,,
4863,2015-07-25T02:55:50+0100,39.4,337,6.45,521,,,,
4864,2015-07-25T03:10:50+0100,39.4,319,6.56,521,,,,
4865,2015-07-25T03:25:50+0100,39.4,315,6.58,521,,,,
4866,2015-07-25T03:40:50+0100,39.4,327,6.51,521,,,,
4867,2015-07-25T03:55:50+0100,39.7,339,6.44,521,,,,
4868,2015-07-25T04:10:50+0100,39.4,337,6.45,521,,,,
4869,2015-07-25T04:25:50+0100,39.4,348,6.38,521,,,,
4870,2015-07-25T04:40:50+0100,39.4,333,6.47,521,,,,
4871,2015-07-25T04:55:50+0100,39.4,333,6.47,521,,,,
4872,2015-07-25T05:10:50+0100,39.4,330,6.49,521,,,,
4873,2015-07-25T05:25:50+0100,39.4,328,6.5,521,,,,
4874,2015-07-25T05:40:50+0100,39.4,325,6.52,521,,,,
4875,2015-07-25T05:55:50+0100,39.4,342,6.42,521,,,,
4876,2015-07-25T06:10:50+0100,39.4,357,6.33,521,,,,
4877,2015-07-25T06:25:50+0100,39.4,360,6.31,521,,,,
4878,2015-07-25T06:40:50+0100,39.1,332,6.48,521,,,,
4879,2015-07-25T06:55:50+0100,39.4,318,6.56,521,,,,
4880,2015-07-25T07:10:50+0100,39.4,316,6.57,521,,,,
4881,2015-07-25T07:25:50+0100,39.4,316,6.57,521,,,,
4882,2015-07-25T07:40:50+0100,39.4,317,6.57,521,,,,
4883,2015-07-25T07:55:50+0100,39.4,320,6.55,521,,,,
4884,2015-07-25T08:10:50+0100,39.4,337,6.45,521,,,,
4885,2015-07-25T08:25:50+0100,39.4,331,6.48,521,,,,
4886,2015-07-25T08:40:50+0100,39.4,342,6.42,521,,,,
4887,2015-07-25T08:55:50+0100,39.4,345,6.4,521,,,,
4888,2015-07-25T09:10:50+0100,39.4,338,6.44,521,,,,
4889,2015-07-25T09:25:50+0100,39.4,334,6.47,521,,,,
4890,2015-07-25T09:40:50+0100,39.4,342,6.42,521,,,,
4891,2015-07-25T09:55:50+0100,39.4,339,6.44,521,,,,
4892,2015-07-25T10:10:50+0100,38.1,340,6.43,521,,,,
4893,2015-07-25T10:25:50+0100,38.6,334,6.47,521,,,,
4894,2015-07-25T10:40:50+0100,38.8,339,6.44,521,,,,
4895,2015-07-25T10:55:50+0100,38.8,337,6.45,521,,,,
4896,2015-07-25T11:10:50+0100,38.8,332,6.48,521,,,,
4897,2015-07-25T11:25:50+0100,39.1,328,6.5,521,,,,
4898,2015-07-25T11:40:50+0100,39.1,328,6.5,521,,,,
4899,2015-07-25T11:55:50+0100,37,331,6.48,521,,,,
4900,2015-07-25T12:10:50+0100,37.8,325,6.52,521,,,,
4901,2015-07-25T12:25:50+0100,38.3,323,6.53,521,,,,
4902,2015-07-25T12:40:50+0100,38.6,323,6.53,521,,,,
4903,2015-07-25T12:55:50+0100,38.6,321,6.54,521,,,,
4904,2015-07-25T13:10:50+0100,38.6,317,6.57,521,,,,
4905,2015-07-25T13:25:50+0100,38.8,319,6.56,521,,,,
4906,2015-07-25T13:40:50+0100,38.8,326,6.51,521,,,,
4907,2015-07-25T13:55:50+0100,38.8,328,6.5,521,,,,
4908,2015-07-25T14:10:50+0100,38.8,327,6.51,521,,,,
4909,2015-07-25T14:25:50+0100,38.8,322,6.54,521,,,,
4910,2015-07-25T14:40:50+0100,39.1,324,6.53,521,,,,
4911,2015-07-25T14:55:50+0100,39.1,322,6.54,521,,,,
4912,2015-07-25T15:10:50+0100,39.1,334,6.47,521,,,,
4913,2015-07-25T15:25:50+0100,39.1,344,6.41,521,,,,
4914,2015-07-25T15:40:50+0100,39.1,335,6.46,521,,,,
4915,2015-07-25T15:55:50+0100,39.1,332,6.48,521,,,,
4916,2015-07-25T16:10:50+0100,39.1,333,6.47,521,,,,
4917,2015-07-25T16:25:50+0100,39.4,333,6.47,521,,,,
4918,2015-07-25T16:40:50+0100,39.1,331,6.48,521,,,,
4919,2015-07-25T16:55:50+0100,39.1,328,6.5,521,,,,
4920,2015-07-25T17:10:50+0100,39.1,323,6.53,521,,,,
4921,2015-07-25T17:25:50+0100,39.1,322,6.54,521,,,,
4922,2015-07-25T17:40:50+0100,39.1,322,6.54,521,,,,
4923,2015-07-25T17:55:50+0100,39.4,319,6.56,521,,,,
4924,2015-07-25T18:10:50+0100,39.1,324,6.53,521,,,,
4925,2015-07-25T18:25:50+0100,39.4,317,6.57,521,,,,
4926,2015-07-25T18:40:50+0100,39.4,309,6.62,521,,,,
4927,2015-07-25T18:55:50+0100,39.4,307,6.63,521,,,,
4928,2015-07-25T19:10:50+0100,39.4,312,6.6,521,,,,
4929,2015-07-25T19:25:50+0100,39.4,311,6.6,521,,,,
4930,2015-07-25T19:40:50+0100,39.4,309,6.62,521,,,,
4931,2015-07-25T19:55:50+0100,39.4,305,6.64,521,,,,
4932,2015-07-25T20:10:50+0100,39.4,306,6.63,521,,,,
4933,2015-07-25T20:25:50+0100,39.7,328,6.5,521,,,,
4934,2015-07-25T20:40:50+0100,39.4,330,6.49,521,,,,
4935,2015-07-25T20:55:50+0100,39.4,317,6.57,521,,,,
4936,2015-07-25T21:10:50+0100,35.1,313,6.59,521,,,,
4937,2015-07-25T21:25:50+0100,37.8,332,6.48,521,,,,
4938,2015-07-25T21:40:50+0100,38.6,325,6.52,521,,,,
4939,2015-07-25T21:55:50+0100,38.6,321,6.54,521,,,,
4940,2015-07-25T22:10:50+0100,38.8,320,6.55,521,,,,
4941,2015-07-25T22:25:50+0100,39.1,332,6.48,521,,,,
4942,2015-07-25T22:40:50+0100,37.5,334,6.47,521,,,,
4943,2015-07-25T22:55:50+0100,38.3,336,6.45,521,,,,
4944,2015-07-25T23:10:50+0100,38.6,328,6.5,521,,,,
4945,2015-07-25T23:25:50+0100,38.8,332,6.48,521,,,,
4946,2015-07-25T23:40:50+0100,38.8,325,6.52,521,,,,
4947,2015-07-25T23:55:50+0100,39.1,325,6.52,521,,,,
4948,2015-07-26T00:10:50+0100,39.1,328,6.5,521,,,,
4949,2015-07-26T00:25:50+0100,39.1,330,6.49,521,,,,
4950,2015-07-26T00:40:50+0100,39.1,324,6.53,521,,,,
4951,2015-07-26T00:55:50+0100,39.4,319,6.56,521,,,,
4952,2015-07-26T01:10:50+0100,39.4,308,6.62,521,,,,
4953,2015-07-26T01:25:50+0100,39.4,300,6.67,521,,,,
4954,2015-07-26T01:40:50+0100,39.4,311,6.6,521,,,,
4955,2015-07-26T01:55:50+0100,39.4,327,6.51,521,,,,
4956,2015-07-26T02:10:50+0100,39.4,330,6.49,521,,,,
4957,2015-07-26T02:25:50+0100,39.4,325,6.52,521,,,,
4958,2015-07-26T02:40:50+0100,39.4,325,6.52,521,,,,
4959,2015-07-26T02:55:50+0100,39.7,325,6.52,521,,,,
4960,2015-07-26T03:10:50+0100,39.7,323,6.53,521,,,,
4961,2015-07-26T03:25:50+0100,39.7,335,6.46,521,,,,
4962,2015-07-26T03:40:50+0100,39.4,318,6.56,521,,,,
4963,2015-07-26T03:55:50+0100,39.7,301,6.66,521,,,,
4964,2015-07-26T04:10:50+0100,39.7,302,6.66,521,,,,
4965,2015-07-26T04:25:50+0100,39.7,294,6.71,521,,,,
4966,2015-07-26T04:40:50+0100,39.7,307,6.63,521,,,,
4967,2015-07-26T04:55:50+0100,39.7,317,6.57,521,,,,
4968,2015-07-26T05:10:50+0100,39.4,303,6.65,521,,,,
4969,2015-07-26T05:25:50+0100,39.4,298,6.68,521,,,,
4970,2015-07-26T05:40:50+0100,39.4,298,6.68,521,,,,
4971,2015-07-26T05:55:50+0100,39.4,296,6.69,521,,,,
4972,2015-07-26T06:10:50+0100,39.4,311,6.6,521,,,,
4973,2015-07-26T06:25:50+0100,39.4,309,6.62,521,,,,
4974,2015-07-26T06:40:50+0100,39.4,317,6.57,521,,,,
4975,2015-07-26T06:55:50+0100,39.4,312,6.6,521,,,,
4976,2015-07-26T07:10:50+0100,39.4,312,6.6,521,,,,
4977,2015-07-26T07:25:50+0100,39.4,333,6.47,521,,,,
4978,2015-07-26T07:40:50+0100,39.4,337,6.45,521,,,,
4979,2015-07-26T07:55:50+0100,39.4,322,6.54,521,,,,
4980,2015-07-26T08:10:50+0100,39.4,324,6.53,521,,,,
4981,2015-07-26T08:25:50+0100,39.1,310,6.61,521,,,,
4982,2015-07-26T08:40:50+0100,39.4,321,6.54,521,,,,
4983,2015-07-26T08:55:50+0100,39.4,321,6.54,521,,,,
4984,2015-07-26T09:10:50+0100,39.4,312,6.6,521,,,,
4985,2015-07-26T09:25:50+0100,39.4,313,6.59,521,,,,
4986,2015-07-26T09:40:50+0100,39.1,320,6.55,521,,,,
4987,2015-07-26T09:55:50+0100,39.1,316,6.57,521,,,,
4988,2015-07-26T10:10:50+0100,39.1,302,6.66,521,,,,
4989,2015-07-26T10:25:50+0100,39.4,301,6.66,521,,,,
4990,2015-07-26T10:40:50+0100,39.4,304,6.65,521,,,,
4991,2015-07-26T10:55:50+0100,39.4,320,6.55,521,,,,
4992,2015-07-26T11:10:50+0100,39.4,322,6.54,521,,,,
4993,2015-07-26T11:25:50+0100,36.3,324,6.53,521,,,,
4994,2015-07-26T11:40:50+0100,37.8,330,6.49,521,,,,
4995,2015-07-26T11:55:50+0100,38.1,328,6.5,521,,,,
4996,2015-07-26T12:10:50+0100,38.3,333,6.47,521,,,,
4997,2015-07-26T12:25:50+0100,38.6,322,6.54,521,,,,
4998,2015-07-26T12:40:50+0100,38.6,312,6.6,521,,,,
4999,2015-07-26T12:55:50+0100,38.8,320,6.55,521,,,,
5000,2015-07-26T13:10:50+0100,38.8,325,6.52,521,,,,
5001,2015-07-26T13:25:50+0100,38.8,322,6.54,521,,,,
5002,2015-07-26T13:40:50+0100,38.8,324,6.53,521,,,,
5003,2015-07-26T13:55:50+0100,37.3,327,6.51,521,,,,
5004,2015-07-26T14:10:50+0100,38.1,311,6.6,521,,,,
5005,2015-07-26T14:25:50+0100,38.6,318,6.56,521,,,,
5006,2015-07-26T14:40:50+0100,38.6,307,6.63,521,,,,
5007,2015-07-26T14:55:50+0100,38.8,304,6.65,521,,,,
5008,2015-07-26T15:10:50+0100,38.8,305,6.64,521,,,,
5009,2015-07-26T15:25:50+0100,38.8,311,6.6,521,,,,
5010,2015-07-26T15:40:50+0100,38.8,326,6.51,521,,,,
5011,2015-07-26T15:55:50+0100,38.8,334,6.47,521,,,,
5012,2015-07-26T16:10:50+0100,39.1,333,6.47,521,,,,
5013,2015-07-26T16:25:50+0100,39.1,335,6.46,521,,,,
5014,2015-07-26T16:40:50+0100,39.1,332,6.48,521,,,,
5015,2015-07-26T16:55:50+0100,39.1,326,6.51,521,,,,
5016,2015-07-26T17:10:50+0100,39.1,339,6.44,521,,,,
5017,2015-07-26T17:25:50+0100,39.4,333,6.47,521,,,,
